survey_date,grts_cell_id,survey_type_id,location_name,species_code,avg_count,min_count,max_count,avg_count_dead,project_name,sample_design,organization_name,geometry,grts_geometry,sample_frame,start_time,end_time,colony_type,percent_bats_with_visible_fungus,counted_by,site_identifier,site_water_present,site_elevation,site_number_openings,site_number_passages,habitat_type,site_material,site_size,site_type,site_use,project_id,year,month,day,hour,species_id,event_id,event_geometry_id,grts_id,site_habitat_type_id,site_material_id,site_size_id,site_type_id,site_use_id,organization_id
"Wed Jul 07 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","76218","10","Hamma Hamma Cabin","MYLU","394.0000000000000000","394","394",,"Colony Count - Washington Department of Fish & Wildlife","false","Washington Department of Fish & Wildlife","0103000020E6100000010000000900000070D51F4993C75EC0FF410786F6C1474017968402A0CB5EC07149948D54C047407F8E240AD1CC5EC04CF64273E3C547400801DE7902CE5EC0FED25E7B72CB47404B25307DF4C95EC047A4242315CD4740A8D16118E6C55EC0B853C4DCB6CE474007E951ECB5C45EC09EE0402527C94740DAED012886C35EC032CB989097C3474070D51F4993C75EC0FF410786F6C14740","0103000020E6100000010000000900000070D51F4993C75EC0FF410786F6C1474017968402A0CB5EC07149948D54C047407F8E240AD1CC5EC04CF64273E3C547400801DE7902CE5EC0FED25E7B72CB47404B25307DF4C95EC047A4242315CD4740A8D16118E6C55EC0B853C4DCB6CE474007E951ECB5C45EC09EE0402527C94740DAED012886C35EC032CB989097C3474070D51F4993C75EC0FF410786F6C14740","Conus (Continental US) 10x10km Grid","Thu Jul 08 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Thu Jul 08 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{na}","Hamma Hamma Cabin",,,,,,,,,,"268","2021","7","8","0","32","2598674","738909","126896",,,,,,"86"
"Wed Jul 07 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","117380","10","Chamber's Bridge","EPFU","6.0000000000000000","6","6",,"Colony Count - Washington Department of Fish & Wildlife","false","Washington Department of Fish & Wildlife","0103000020E61000000100000009000000ACDF58DFF79E5EC05756BAF6CA7D4740E6115030FEA25EC0A8F45D3C337C47400AEDC7DD25A45EC0C63CDC58C2814740698B88EF4DA55EC03FFDE49451874740D3CBCB5D46A15EC081381AF7E9884740425AC1673E9D5EC0A301116C818A4740D0812497179C5EC03F941D88F18447406108772AF19A5EC041041DC4617F4740ACDF58DFF79E5EC05756BAF6CA7D4740","0103000020E61000000100000009000000ACDF58DFF79E5EC05756BAF6CA7D4740E6115030FEA25EC0A8F45D3C337C47400AEDC7DD25A45EC0C63CDC58C2814740698B88EF4DA55EC03FFDE49451874740D3CBCB5D46A15EC081381AF7E9884740425AC1673E9D5EC0A301116C818A4740D0812497179C5EC03F941D88F18447406108772AF19A5EC041041DC4617F4740ACDF58DFF79E5EC05756BAF6CA7D4740","Conus (Continental US) 10x10km Grid","Thu Jul 08 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Thu Jul 08 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{na}","Chamber's Bridge",,,,,,,,,,"268","2021","7","8","0","5","2598698","738924","123658",,,,,,"86"
"Sun Jul 11 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","513","10","Hoko Bunkhouse","MYYU","47.0000000000000000","47","47",,"Colony Count - Washington Department of Fish & Wildlife","false","Washington Department of Fish & Wildlife","0103000020E61000000100000009000000DD0E6A6A891E5FC0E8EB29322A0B48401A91EACB9A225FC02CC7DF0273094840401F9673DD235FC0D62705B8FE0E48407A4ADD8920255FC064C176918A144840B86488E50D215FC04014577C4216484028758CD2FA1C5FC08ACB7279F9174840D34B7CFFB81B5FC056B050E46C1248409470B09A771A5FC0D8A7F173E00C4840DD0E6A6A891E5FC0E8EB29322A0B4840","0103000020E61000000100000009000000DD0E6A6A891E5FC0E8EB29322A0B48401A91EACB9A225FC02CC7DF0273094840401F9673DD235FC0D62705B8FE0E48407A4ADD8920255FC064C176918A144840B86488E50D215FC04014577C4216484028758CD2FA1C5FC08ACB7279F9174840D34B7CFFB81B5FC056B050E46C1248409470B09A771A5FC0D8A7F173E00C4840DD0E6A6A891E5FC0E8EB29322A0B4840","Conus (Continental US) 10x10km Grid","Mon Jul 12 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Mon Jul 12 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{na}","Hoko Bunkhouse",,,,,,,,,,"268","2021","7","12","0","38","2598684","738914","131055",,,,,,"86"
"Sun Jul 11 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","52497","10","Elbe","MYLU","105.0000000000000000","105","105",,"Colony Count - Washington Department of Fish & Wildlife","false","Washington Department of Fish & Wildlife","0103000020E61000000100000009000000FB1F146E0F905EC077A9DEA9995F4740DE0D43C612945EC0C191B2BA055E474023735DDF36955EC0F7271FC594634740FCA4405B5B965EC03A8BC0ED2369474029909EC356925EC00CB0D081B86A4740687D2FC9518E5EC00D0A20294C6C4740F5B01C8D2E8D5EC0D4DA895BBC6647400D8A79B30B8C5EC0998C8EAC2C614740FB1F146E0F905EC077A9DEA9995F4740","0103000020E61000000100000009000000FB1F146E0F905EC077A9DEA9995F4740DE0D43C612945EC0C191B2BA055E474023735DDF36955EC0F7271FC594634740FCA4405B5B965EC03A8BC0ED2369474029909EC356925EC00CB0D081B86A4740687D2FC9518E5EC00D0A20294C6C4740F5B01C8D2E8D5EC0D4DA895BBC6647400D8A79B30B8C5EC0998C8EAC2C614740FB1F146E0F905EC077A9DEA9995F4740","Conus (Continental US) 10x10km Grid","Mon Jul 12 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Mon Jul 12 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{na}","Elbe",,,,,,,,,,"268","2021","7","12","0","32","2598645","738886","122270",,,,,,"86"
"Sun Jul 11 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","110308","10","Entiat","EPFU","68.0000000000000000","68","68",,"Colony Count - Washington Department of Fish & Wildlife","false","Washington Department of Fish & Wildlife","0103000020E61000000100000009000000D628EB8C7B135EC095A8FB6457D64740E747E86693175EC01254F884DFD447401AAAAF46A6185EC0465A77007BDA474076C54885B9195EC01E59A0A416E04740501E9B5AA0155EC051FF9B248FE14740515B1DD186115EC0734BD2B006E347406B2896E374105EC08BE3A46C6ADD4740C8967D54630F5EC092B38751CED74740D628EB8C7B135EC095A8FB6457D64740","0103000020E61000000100000009000000D628EB8C7B135EC095A8FB6457D64740E747E86693175EC01254F884DFD447401AAAAF46A6185EC0465A77007BDA474076C54885B9195EC01E59A0A416E04740501E9B5AA0155EC051FF9B248FE14740515B1DD186115EC0734BD2B006E347406B2896E374105EC08BE3A46C6ADD4740C8967D54630F5EC092B38751CED74740D628EB8C7B135EC095A8FB6457D64740","Conus (Continental US) 10x10km Grid","Mon Jul 12 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Mon Jul 12 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{na}","Entiat",,,,,,,,,,"268","2021","7","12","0","5","2598615","738864","125065",,,,,,"86"
"Wed Jul 14 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","33473","10","Quilcene FS","MYLU","51.0000000000000000","51","51",,"Colony Count - Washington Department of Fish & Wildlife","false","Washington Department of Fish & Wildlife","0103000020E610000001000000090000005D1DC440F3B35EC0E6C827C7F4E147407919FAF104B85EC024D6360857E047408653A2CA33B95EC0C3D2E589E8E547409D4B240B63BA5EC0EF1786307AEB47400B3BCE1250B65EC02D89E39E18ED4740E84B98B23CB25EC07E7F8E1DB6EE4740580598B90EB15EC0EF7A6DC723E9474068E41528E1AF5EC0BBDDAC9691E347405D1DC440F3B35EC0E6C827C7F4E14740","0103000020E610000001000000090000005D1DC440F3B35EC0E6C827C7F4E147407919FAF104B85EC024D6360857E047408653A2CA33B95EC0C3D2E589E8E547409D4B240B63BA5EC0EF1786307AEB47400B3BCE1250B65EC02D89E39E18ED4740E84B98B23CB25EC07E7F8E1DB6EE4740580598B90EB15EC0EF7A6DC723E9474068E41528E1AF5EC0BBDDAC9691E347405D1DC440F3B35EC0E6C827C7F4E14740","Conus (Continental US) 10x10km Grid","Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{na}","Quilcene FS",,,,,,,,,,"268","2021","7","15","0","32","2598676","738910","127825",,,,,,"86"
"Wed Jul 14 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","85194","10","Sardis Bridge","CORA","14.0000000000000000","14","14","0.00000000000000000000","Mississippi Bat Monitoring","true","Mississippi Department of Wildlife, Fisheries & Parks","0101000020E61000005114E813797456C0B8239C16BC344140","0103000020E610000001000000090000005081859E867556C0DD3912D9FF3041408AD8E394067956C0230A34665E314140A2FA3FDFCC7856C00C2162AA143741403C509618937856C098CF55DACA3C4140E25B0D1B127556C0E771D1336C3C41404B41B82E917156C0402899B50C3C41401168ABFCCB7156C0BE872B9F563641408ED94BB9067256C019667574A03041405081859E867556C0DD3912D9FF304140","Conus (Continental US) 10x10km Grid","Thu Jul 15 2021 09:23:00 GMT+0000 (Coordinated Universal Time)","Thu Jul 15 2021 09:40:00 GMT+0000 (Coordinated Universal Time)","Maternity","0","{""Katelin Cross and Linsey Stringer""}","Hwy 315","true",,"1","1",,,"medium","bridge","maternity","474","2021","7","15","9","3","2675053","108743","46593",,,"2","12","2","66"
"Wed Jul 14 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","85194","10","Sardis Bridge","MYAU","300.5000000000000000","1","600","0.00000000000000000000","Mississippi Bat Monitoring","true","Mississippi Department of Wildlife, Fisheries & Parks","0101000020E61000005114E813797456C0B8239C16BC344140","0103000020E610000001000000090000005081859E867556C0DD3912D9FF3041408AD8E394067956C0230A34665E314140A2FA3FDFCC7856C00C2162AA143741403C509618937856C098CF55DACA3C4140E25B0D1B127556C0E771D1336C3C41404B41B82E917156C0402899B50C3C41401168ABFCCB7156C0BE872B9F563641408ED94BB9067256C019667574A03041405081859E867556C0DD3912D9FF304140","Conus (Continental US) 10x10km Grid","Thu Jul 15 2021 09:23:00 GMT+0000 (Coordinated Universal Time)","Thu Jul 15 2021 09:40:00 GMT+0000 (Coordinated Universal Time)","Maternity","0","{""Katelin Cross and Linsey Stringer"",""Katelin Cross and Linsey Stringer""}","Hwy 315","true",,"1","1",,,"medium","bridge","maternity","474","2021","7","15","9","25","2675053","108743","46593",,,"2","12","2","66"
"Wed Jul 14 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","100899","10","Lake Chelan State Park","MYLU","185.0000000000000000","185","185",,"Colony Count - Washington Department of Fish & Wildlife","false","Washington Department of Fish & Wildlife","0103000020E61000000100000009000000622B01E96C0D5EC0A07D1B497DE44740515B1DD186115EC0734BD2B006E347406A00431D99125EC00819631EA3E84740310837C8AB135EC0A8C0AAB53FEE474033EBE38D900F5EC047B61CEEB6EF4740E155C4F4740B5EC07F0D2B322DF147409919699C630A5EC07BB1AEFA8FEB4740E05C78A252095EC097E34FEDF2E54740622B01E96C0D5EC0A07D1B497DE44740","0103000020E61000000100000009000000622B01E96C0D5EC0A07D1B497DE44740515B1DD186115EC0734BD2B006E347406A00431D99125EC00819631EA3E84740310837C8AB135EC0A8C0AAB53FEE474033EBE38D900F5EC047B61CEEB6EF4740E155C4F4740B5EC07F0D2B322DF147409919699C630A5EC07BB1AEFA8FEB4740E05C78A252095EC097E34FEDF2E54740622B01E96C0D5EC0A07D1B497DE44740","Conus (Continental US) 10x10km Grid","Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{na}","Lake Chelan State Park",,,,,,,,,,"268","2021","7","15","0","32","2598609","738861","125529",,,,,,"86"
"Wed Jul 14 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","117380","10","Watkin's Bat Boxes","MYLU","8.0000000000000000","8","8",,"Colony Count - Washington Department of Fish & Wildlife","false","Washington Department of Fish & Wildlife","0103000020E61000000100000009000000ACDF58DFF79E5EC05756BAF6CA7D4740E6115030FEA25EC0A8F45D3C337C47400AEDC7DD25A45EC0C63CDC58C2814740698B88EF4DA55EC03FFDE49451874740D3CBCB5D46A15EC081381AF7E9884740425AC1673E9D5EC0A301116C818A4740D0812497179C5EC03F941D88F18447406108772AF19A5EC041041DC4617F4740ACDF58DFF79E5EC05756BAF6CA7D4740","0103000020E61000000100000009000000ACDF58DFF79E5EC05756BAF6CA7D4740E6115030FEA25EC0A8F45D3C337C47400AEDC7DD25A45EC0C63CDC58C2814740698B88EF4DA55EC03FFDE49451874740D3CBCB5D46A15EC081381AF7E9884740425AC1673E9D5EC0A301116C818A4740D0812497179C5EC03F941D88F18447406108772AF19A5EC041041DC4617F4740ACDF58DFF79E5EC05756BAF6CA7D4740","Conus (Continental US) 10x10km Grid","Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{na}","Watkin's Bat Boxes",,,,,,,,,,"268","2021","7","15","0","32","2598699","738925","123658",,,,,,"86"
"Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","1960","10","A.D. Barnes Park","EUFL","12.0000000000000000","12","12",,"Florida bonneted bat (Eumops floridanus) monitoring and research in South Florida","true","Miami Bat Lab","0101000020E6100000408864C8B11354C0F88BD99255BD3940","0103000020E610000001000000090000007652ED27AE1454C0FCABE69725B4394059D76F5DCB1754C0C2F9A16A0FB63940F2C57AFD461754C00E16574292C13940ED4CC87AC21654C0C32755A414CD3940B8DEDC79A41354C094B4B2742ACB3940CE96D59B861054C08A339BBF3EC93940088AFCE90B1154C0B30FBFBABCBD3940E7CB3315911154C0F99FF63F3AB239407652ED27AE1454C0FCABE69725B43940","Conus (Continental US) 10x10km Grid","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Frank Ridgley_Melquisedec Gamba-Rios""}","A.D. Barnes Park","true",,"1",,"urban",,,,"maternity","1135","2021","7","16","0","7","2690627","791555","7340","6",,,,"2","213"
"Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","6056","10","Boystown Pineland","EUFL","12.0000000000000000","12","12",,"Florida bonneted bat (Eumops floridanus) monitoring and research in South Florida","true","Miami Bat Lab","0101000020E61000004B22FB20CB1A54C0C100C28712A93940","0103000020E6100000010000000900000023D86A42F01B54C0A1F8F749F0A039408DA6F9F10C1F54C00FC517B6D6A239402E8E6AA2891E54C007343BD65AAE3940BF576B30061E54C0511B3380DEB93940363BA2B5E81A54C0B5B616B8F7B7394059D76F5DCB1754C0C2F9A16A0FB639409D08B59A4F1854C0912EE11C8CAA394046DA57B5D31854C0560CC058089F394023D86A42F01B54C0A1F8F749F0A03940","Conus (Continental US) 10x10km Grid","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Frank Ridgley_Melquisedec Gamba-Rios""}","Boystown Pineland","true",,"1",,"urban",,,,"maternity","1135","2021","7","16","0","7","2690622","791550","6876","6",,,,"2","213"
"Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","10152","10","Camp Owaissa Bauer","EUFL","2.0000000000000000","2","2",,"Florida bonneted bat (Eumops floridanus) monitoring and research in South Florida","true","Miami Bat Lab","0101000020E6100000881057CEDE1D54C05B5D4E0988853940","0103000020E610000001000000090000001B5B99BEFD1D54C0262BD5DBDB7239402E8CE0D8182154C0AF6F3791C1743940DB248C12962054C0F0AE588D478039409D14FD29132054C08F49FB11CD8B394068274445F71C54C0EDC26E01E78939403D3EEC82DB1954C04A0B0A6CFF873940FCAEF8355F1A54C0ACC5CB427A7C39400B7D98C6E21A54C0255BDAA1F47039401B5B99BEFD1D54C0262BD5DBDB723940","Conus (Continental US) 10x10km Grid","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Frank Ridgley_Melquisedec Gamba-Rios""}","Camp Owaissa Bauer","false",,"1",,"urban",,,,"maternity","1135","2021","7","16","0","7","2690608","791537","5950","6",,,,"2","213"
"Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","18344","10","Rockdale Pineland","EUFL","6.0000000000000000","6","6",,"Florida bonneted bat (Eumops floridanus) monitoring and research in South Florida","true","Miami Bat Lab","0101000020E6100000E4C0ABE5CE1554C0BE4BA94BC6A13940","0103000020E6100000010000000900000043C1D94AB71554C0A7AE81E21E9D394046DA57B5D31854C0560CC058089F39409D08B59A4F1854C0912EE11C8CAA394059D76F5DCB1754C0C2F9A16A0FB639407652ED27AE1454C0FCABE69725B43940E7CB3315911154C0F99FF63F3AB23940E8F5881D161254C08654ED4EB7A63940839A09039B1254C0E5984EE7339B394043C1D94AB71554C0A7AE81E21E9D3940","Conus (Continental US) 10x10km Grid","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Frank Ridgley_Melquisedec Gamba-Rios""}","Rockdale Pineland","false",,"1",,"urban",,,,"maternity","1135","2021","7","16","0","7","2690624","791552","6877","6",,,,"2","213"
"Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","127168","10","Aviary Lake Box","EUFL","1.00000000000000000000","1","1",,"Florida bonneted bat (Eumops floridanus) monitoring and research in South Florida","true","Miami Bat Lab","0101000020E61000004BB1A371A81954C058A9A0A2EA9B3940","0103000020E6100000010000000900000068274445F71C54C0EDC26E01E78939409D14FD29132054C08F49FB11CD8B39407408261F901F54C0E50D741F529739408DA6F9F10C1F54C00FC517B6D6A2394023D86A42F01B54C0A1F8F749F0A0394046DA57B5D31854C0560CC058089F3940ECC565AD571954C053E6E91D849339403D3EEC82DB1954C04A0B0A6CFF87394068274445F71C54C0EDC26E01E7893940","Conus (Continental US) 10x10km Grid","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Frank Ridgley_Melquisedec Gamba-Rios""}","Aviary Lake Box","true",,"1",,"urban",,,,"maternity","1135","2021","7","16","0","7","2690619","791547","6413","6",,,,"2","213"
"Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","127168","10","Larry and Penny Gate","EUFL","12.0000000000000000","12","12",,"Florida bonneted bat (Eumops floridanus) monitoring and research in South Florida","true","Miami Bat Lab","0101000020E6100000176536C8241954C0B891B245D29A3940","0103000020E6100000010000000900000068274445F71C54C0EDC26E01E78939409D14FD29132054C08F49FB11CD8B39407408261F901F54C0E50D741F529739408DA6F9F10C1F54C00FC517B6D6A2394023D86A42F01B54C0A1F8F749F0A0394046DA57B5D31854C0560CC058089F3940ECC565AD571954C053E6E91D849339403D3EEC82DB1954C04A0B0A6CFF87394068274445F71C54C0EDC26E01E7893940","Conus (Continental US) 10x10km Grid","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Frank Ridgley_Melquisedec Gamba-Rios""}","Larry and Penny Gate","true",,"1",,"urban",,,,"maternity","1135","2021","7","16","0","7","2690613","791541","6413","6",,,,"2","213"
"Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","127168","10","Larry and Penny Lake","EUFL","12.0000000000000000","12","12",,"Florida bonneted bat (Eumops floridanus) monitoring and research in South Florida","true","Miami Bat Lab","0101000020E61000005070B1A2061A54C08597E0D4079A3940","0103000020E6100000010000000900000068274445F71C54C0EDC26E01E78939409D14FD29132054C08F49FB11CD8B39407408261F901F54C0E50D741F529739408DA6F9F10C1F54C00FC517B6D6A2394023D86A42F01B54C0A1F8F749F0A0394046DA57B5D31854C0560CC058089F3940ECC565AD571954C053E6E91D849339403D3EEC82DB1954C04A0B0A6CFF87394068274445F71C54C0EDC26E01E7893940","Conus (Continental US) 10x10km Grid","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Frank Ridgley_Melquisedec Gamba-Rios""}","Larry and Penny Lake","true",,"1",,"urban",,,,"maternity","1135","2021","7","16","0","7","2690609","791538","6413","6",,,,"2","213"
"Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","127168","10","Larry and Penny Shelter","EUFL","1.00000000000000000000","1","1",,"Florida bonneted bat (Eumops floridanus) monitoring and research in South Florida","true","Miami Bat Lab","0101000020E6100000417E3672DD1954C0382EE3A6069A3940","0103000020E6100000010000000900000068274445F71C54C0EDC26E01E78939409D14FD29132054C08F49FB11CD8B39407408261F901F54C0E50D741F529739408DA6F9F10C1F54C00FC517B6D6A2394023D86A42F01B54C0A1F8F749F0A0394046DA57B5D31854C0560CC058089F3940ECC565AD571954C053E6E91D849339403D3EEC82DB1954C04A0B0A6CFF87394068274445F71C54C0EDC26E01E7893940","Conus (Continental US) 10x10km Grid","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Frank Ridgley_Melquisedec Gamba-Rios""}","Larry and Penny Shelter","true",,"1",,"urban",,,,"maternity","1135","2021","7","16","0","7","2690610","791559","6413","6",,,,"2","213"
"Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","127168","10","Martinez Pineland","EUFL","12.0000000000000000","12","12",,"Florida bonneted bat (Eumops floridanus) monitoring and research in South Florida","true","Miami Bat Lab","0101000020E61000003080F0A1441A54C07100FDBE7F9B3940","0103000020E6100000010000000900000068274445F71C54C0EDC26E01E78939409D14FD29132054C08F49FB11CD8B39407408261F901F54C0E50D741F529739408DA6F9F10C1F54C00FC517B6D6A2394023D86A42F01B54C0A1F8F749F0A0394046DA57B5D31854C0560CC058089F3940ECC565AD571954C053E6E91D849339403D3EEC82DB1954C04A0B0A6CFF87394068274445F71C54C0EDC26E01E7893940","Conus (Continental US) 10x10km Grid","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Frank Ridgley_Melquisedec Gamba-Rios""}","Martinez Pineland","false",,"1",,"urban",,,,"maternity","1135","2021","7","16","0","7","2690621","791549","6413","6",,,,"2","213"
"Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","127168","10","Military Platform","EUFL","1.00000000000000000000","1","1",,"Florida bonneted bat (Eumops floridanus) monitoring and research in South Florida","true","Miami Bat Lab","0101000020E6100000F4BF5C8B161954C092AD2EA7049C3940","0103000020E6100000010000000900000068274445F71C54C0EDC26E01E78939409D14FD29132054C08F49FB11CD8B39407408261F901F54C0E50D741F529739408DA6F9F10C1F54C00FC517B6D6A2394023D86A42F01B54C0A1F8F749F0A0394046DA57B5D31854C0560CC058089F3940ECC565AD571954C053E6E91D849339403D3EEC82DB1954C04A0B0A6CFF87394068274445F71C54C0EDC26E01E7893940","Conus (Continental US) 10x10km Grid","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Frank Ridgley_Melquisedec Gamba-Rios""}","Military Platform","true",,"1",,"urban",,,,"maternity","1135","2021","7","16","0","7","2690620","791548","6413","6",,,,"2","213"
"Thu Jul 15 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","127168","10","Zoo Back Lake","EUFL","14.0000000000000000","14","14",,"Florida bonneted bat (Eumops floridanus) monitoring and research in South Florida","true","Miami Bat Lab","0101000020E6100000DAE38574781954C0A646E867EA993940","0103000020E6100000010000000900000068274445F71C54C0EDC26E01E78939409D14FD29132054C08F49FB11CD8B39407408261F901F54C0E50D741F529739408DA6F9F10C1F54C00FC517B6D6A2394023D86A42F01B54C0A1F8F749F0A0394046DA57B5D31854C0560CC058089F3940ECC565AD571954C053E6E91D849339403D3EEC82DB1954C04A0B0A6CFF87394068274445F71C54C0EDC26E01E7893940","Conus (Continental US) 10x10km Grid","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 16 2021 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Frank Ridgley_Melquisedec Gamba-Rios""}","Zoo Back Lake","true",,"1",,"urban",,,,"maternity","1135","2021","7","16","0","7","2690611","791539","6413","6",,,,"2","213"
